Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2054,RAMHLUM (NORTHERN PART),Mizoram,13,23,5.3,8.5,56,505,2014
2055,MISSION VENGTHLANG (SOUTHERN PART),Mizoram,14,24,6.1,8,70,743,2014
1405,"WELL AT UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,26,27.5,7.4,8,178,186,2014
1406,"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,26.5,28,7.6,7.8,330,366,2014
1730,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,26.9,28.3,7.7,7.9,192,211,2014
1731,"LANKAMURA, TRIPURA",TRIPURA,27.5,28,7.6,7.7,98,108,2014
1732,"A.D.NAGAR, AGARTALA, TRIPURA",TRIPURA,27,28,7.6,7.7,112,127,2014
1733,"SHIBNAGAR, AGARTALA, TRIPURA",TRIPURA,27.7,28,7.4,7.9,141,149,2014
1734,"GANDHIGRAM, AGARTALA, TRIPURA",TRIPURA,27,27.3,7.4,7.7,174,216,2014
1620,"AT RAIPUR REGION, CHHATISSGARH",Chhattisgarh,23.4,28.4,7.4,7.9,496,692,2014
1621,"AT RAIPUR REGION,CHHATISSGARH",Chhattisgarh,23.7,29,7.3,7.7,518,584,2014
1622,"AT BILASPUR REGION, CHHATISSGARH",Chhattisgarh,30,30,7.5,7.5,604,604,2014
1623,"AT BILASPUR REGION, CHHATISSGARH",Chhattisgarh,30,30,7.5,7.5,1599,1599,2014
3169,Drinking Water intake well of Municipal cop. Korba before treatment plant at kohadia village Korba.,CHHATTISGARH,25.3,27.1,7.1,7.2,66,66,2014
3170,Drinking Water intake well of Municipal cop. Korba after treatment plant at kohadia village Korba.,CHHATTISGARH,25.4,27.2,7.2,7.3,68,68,2014
3171,"HAND PUMP WATER 17/10 NEPALI MOHLLA, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA, BHILAI, CHHATISGARH.",Chhattisgarh,,,7.4,7.4,,,2014
3172,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE, KORBA",Chhattisgarh,26.4,26.8,6.8,6.9,,,2014
3173,"BOREWELL/ HANDPUMP IN PARSABHATA, BALCO, KORBA",Chhattisgarh,26.6,26.9,7.1,7.2,,,2014
3174,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,KORBA",Chhattisgarh,26.3,26.9,7.2,7.2,,,2014
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",Madhya Pradesh,35,35,7.1,7.1,1005,1005,2014
2145,"MEHATWAS, NAGDA",Madhya Pradesh,,,7.5,7.5,1880,1880,2014
2146,"BHAGATPURI VILLAGE, NAGDA",Madhya Pradesh,28,28,7.5,7.5,920,920,2014
2148,"DOSIGAON, RATLAM",Madhya Pradesh,,,8.2,8.2,3540,3540,2014
2149,"CULVERT ON A.B. ROAD, MAKSI",Madhya Pradesh,28,28,7.1,7.1,1000,1000,2014
2150,Trenching Ground Nr Garden Dev Guradia,Madhya Pradesh,29,29,7.5,7.5,1192,1192,2014
2151,Trenching Ground Premises of Rishabh Masala,Madhya Pradesh,29,29,7.3,7.3,3347,3347,2014
2152,Trenching Ground Premises ofLakhani Foot Wear,Madhya Pradesh,29.2,29.2,7.5,7.5,2878,2878,2014
3332,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA, DEWAS",Madhya Pradesh,,,7.6,7.6,1330,1330,2014
3338,"HAND PUMP NEAR PANCHAYAT BHAWAN, VILLAGE TINAWALI RAIRU",Madhya Pradesh,29,29,7.4,7.4,1100,1100,2014
3339,T.W./H.P near Manglia.Ind. Area,Madhya Pradesh,29.5,29.5,8.5,8.5,1475,1475,2014
3340,B.W.Water at.KalindiVihar Trenching ground,Madhya Pradesh,28,28,7.5,7.5,1660,1660,2014
3341,T.W.W. sec-III PithampurTube Wewll Water,Madhya Pradesh,29,29,7,7,2271,2271,2014
3342,T.W.W.at Village Tarpura sec-III Pithampur Tube Well Water,Madhya Pradesh,30,30,8.2,8.2,496,496,2014
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,24,25,6.7,8.3,462,501,2014
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,22,23,6.9,8,436,564,2014
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,19.6,19.6,6.8,7,477,702,2014
1558,"AT BADDI, H.P",HIMACHAL PRADESH,,,6.8,7.3,320,798,2014
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,,,6.9,7,311,405,2014
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,,,6.9,7.4,476,881,2014
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,20,20,7.6,8.2,739,772,2014
1562,"AT UNA, H.P",HIMACHAL PRADESH,12,22,7.6,7.6,673,698,2014
1872,SHIMLA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,7,20,5.9,7.9,268,632,2014
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,16,16,6.5,7.7,324,410,2014
1874,SOLAN-D/S OF MSW DUMPING SIOT-,HIMACHAL PRADESH,14.5,22,6.9,7.9,215,572,2014
1875,MANDI-D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,13,18,8.1,8.5,244,592,2014
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,,,6.8,7,317,808,2014
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,,,7.3,7.4,309,400,2014
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,,,6.6,6.8,479,885,2014
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,24,25,7.2,8.2,574,606,2014
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23,24,6.9,7.9,365,537,2014
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,13,22,7.6,7.7,828,899,2014
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,13,23,7.6,8,719,735,2014
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,13.5,19,7.7,8.6,132,740,2014
2629,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,18,20,7.7,8.9,484,549,2014
2630,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,13,21,7.4,7.9,867,1130,2014
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,14,20,7.2,7.7,754,794,2014
2632,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,15,20,6.9,8.4,729,869,2014
2633,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,,,6.7,8.2,121,1010,2014
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,7,8,7.6,7.9,200,334,2014
2635,HAND PUMP AT RAMPUR,HIMACHAL PRADESH,,,8.2,8.9,221,455,2014
2636,HAND PUMP AT KANGRA TEMPLE/ TOWN,HIMACHAL PRADESH,17,19,7.4,7.5,368,586,2014
2637,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,15,20,7.4,7.5,1070,1590,2014
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,20,22,7.5,8,640,689,2014
2639,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,HIMACHAL PRADESH,15,20,7.8,8.3,96,437,2014
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,20,21,7.6,7.7,361,388,2014
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,18,22,7.2,7.9,674,761,2014
2642,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,19,23,7.4,8,161,237,2014
2643,HAND PUMP AT SOLAN,HIMACHAL PRADESH,20,20,7.1,7.4,266,392,2014
2644,HAND PUMP AT PARWANOO IA,HIMACHAL PRADESH,,,8.7,8.7,1105,1105,2014
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,21,24.5,6.7,7.9,600,648,2014
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,21,24,6.9,8.3,436,1250,2014
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,13,24,7.4,8.2,440,686,2014
2648,HAND PUMP AT KEYLONG,HIMACHAL PRADESH,14.5,14.5,8.1,8.1,281,281,2014
1898,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",PUNJAB,,,6.7,7,1260,1260,2014
1900,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX, LUDHIANA",PUNJAB,,,6.9,7.4,593,593,2014
1901,"DUSSHERA GROUND INDUSTRIAL ESTATE, LUDHIANA",PUNJAB,,,6.7,6.8,896,896,2014
1902,"SHUKLA TEA STAL POINT, LUDHIANA",PUNJAB,,,6.7,6.7,1273,1273,2014
1903,"PUNJAB AGRICULTUREAL UNIVERSITY, LUDHIANA",PUNJAB,,,6.8,7.2,749,749,2014
2917,"NEAR HARMANDIR SAHEB, AMRITSAR, PUNJAB",PUNJAB,,,7,7,1470,1470,2014
2918,"DERA BASSI, PUNJAB",PUNJAB,,,6.8,7.1,1504,2629,2014
2920,"HAMIRA VILLAGE, PUNJAB",PUNJAB,,,6.9,6.9,2634,2634,2014
2921,"HAMIRA VILLAGE, PUNJAB",PUNJAB,,,8.1,8.1,409,409,2014
2922,"LEATHER COMPLEX, JALANDHAR, PUNJAB",PUNJAB,,,6.9,6.9,1189,1189,2014
2923,"LEATHER COMPLEX, JALANDHAR, PUNJAB",PUNJAB,,,6.9,6.9,2638,2638,2014
2924,"MANDI GOBINDGARH, PUNJAB",PUNJAB,,,7.5,7.5,1009,1009,2014
2925,"MANDI GOBINDGARH, PUNJAB",PUNJAB,,,7.1,7.1,2390,2390,2014
2926,"NANGAL, PUNJAB",PUNJAB,,,7.1,7.1,1083,1083,2014
2926,"NANGAL, PUNJAB",PUNJAB,,,7.2,7.2,669,669,2014
2927,"NANGAL, PUNJAB",PUNJAB,,,6.8,6.8,1158,1158,2014
2928,"ROPAR, PUNJAB",PUNJAB,,,7.1,7.1,623,647,2014
2930,"TOANSA, PUNJAB",PUNJAB,,,7,7,1673,1673,2014
2931,"TOANSA, PUNJAB",PUNJAB,,,7.4,7.4,406,406,2014
19,"WELL AT ELOOR, KERALA",Kerala,27.4,27.5,5.2,7.2,137,180,2014
22,"WELL AT CHUNGAPALLY, KERALA",Kerala,24,26,5.7,7.7,103,125,2014
35,"WELL AT PUNALUR, KERALA",Kerala,24,24,4.8,7.2,170,220,2014
1581,"PAPPANAMKODE, THIRUVANANTHAPURAM, KERALA",Kerala,25,26.5,6,6.8,296,412,2014
1582,"NEDUMANGAD, THIRUVANANTHAPURAM, KERALA",Kerala,25,26.5,7,7.4,150,170,2014
1583,"KUNDARA, KOLLAM DISTT. , KERALA",Kerala,23,23,4.6,4.8,150,168,2014
1584,"CHERTHALA, ALLEPPY, KERALA",Kerala,28,28.5,7.6,7.7,143,211,2014
1585,"VYTTILA, ERNAKULAM DISTT. , KERALA",Kerala,28.2,29,7.7,7.7,230,580,2014
1586,"EDAYAR ERNAKULAM DISTT., KERALA",Kerala,27,28.5,4.5,6.8,130,526,2014
1587,"KALAMASSERY ERNAKULAM DISTT. , KERALA",Kerala,28,28,6.6,7.2,245,250,2014
1588,"PUNKUNNAM TRISSUR DISTT. , KERALA",KERALA,28,30,7.2,7.9,260,280,2014
1589,"MALAPURAM , KERALA",Kerala,29,29.5,6.7,6.9,280,290,2014
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",Kerala,25,27,6.3,7,95,106,2014
1591,"KANNUR (MUNICIPALITY) KANNUR DISTTM , KERALA",Kerala,29,29,4.8,6.1,98,100,2014
1592,"PAYYANNUR, KANNUR DISTT. , KERALA",Kerala,28,28,6.2,7,130,198,2014
2308,FATHIMAPURAM (CHANGANASSERY),Kerala,27.5,29,5.7,7.3,156,405,2014
2309,KAROOR (PALA),Kerala,27,29,4.9,6.5,88,98,2014
2310,VAIKOM,Kerala,27,28,5.9,6.5,147,166,2014
2311,VADAVATHOOR (KOTTAYAM),Kerala,26.5,28,5.5,6.9,95,179,2014
2313,"SARVODAPURAM, ALAPPUZHA",Kerala,28,28,7.7,7.8,243,254,2014
2314,KUREEPUZHA (KOLLAM),Kerala,24,24,5.5,7.2,180,230,2014
2315,K.M.M.L. (KOLLAM),Kerala,24,24,7.4,8.3,450,525,2014
2316,CHELLORA TRENCHING GROUND (KANNUR),Kerala,27,28,4.5,5.8,45,81,2014
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,Kerala,27,28,6,6,222,404,2014
2320,MANJERI,Kerala,28.5,29.5,6.3,6.8,234,240,2014
2321,LALOOR (THRISSUR),Kerala,29,31,6.2,7.2,260,300,2014
2322,OLLUR (THRISSUR),Kerala,29,30,5.1,5.3,186,230,2014
2323,BRAHMAPURAM M.S.W. DUMPARK (ERNAKULAM),Kerala,27,28.1,4.7,6.8,251,347,2014
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),Kerala,27.3,28.3,7,7,83,230,2014
2327,KARUKAMANI,Kerala,29,31,6.9,7.1,696,1074,2014
3463,"WELL AT VELLIPARAMBA, KOZHEKODE",Kerala,26,29,5.2,7.1,104,105,2014
3472,"WELL OF TEMPLE PARASSINIKADAVU, KANNUR",Kerala,28,30,7.4,7.8,637,1025,2014
3474,"WELL AT PAYANOOR, KANNUR",Kerala,28.5,28.5,7,7.7,156,216,2014
3475,"WELL AT KARIMBAM, KANNUR",Kerala,27,27,5.8,6.5,109,110,2014
1593,"WELL NEAR J.B SCHOOL, LAKSHDWEEP",Lakshadweep,27.7,32.8,6.7,7.9,816,1248,2014
1594,"WELL NEAR OTTAVATHIL PALLI, LAKSHDWEEP",Lakshadweep,27.5,32.6,6.8,7.6,1178,2240,2014
1595,"WELL NEAR CHEKKILLAM HOUSE, LAKSHDWEEP",Lakshadweep,27.4,32.5,6.5,7.6,590,1004,2014
,"WELL NEAR BADER PALLI, LAKSHDWEEP",LAKSHADWEEP,27.8,31.6,6.7,8.1,585,694,2014
1598,"WELL C/O PUTHIYA PALLI., LAKSHDWEEP",Lakshadweep,27,31.6,6.5,7.6,629,971,2014
1599,"WELL C/O PURATHA PALLI, LAKSHDWEEP",Lakshadweep,27.4,31.6,6.6,7.6,603,963,2014
1600,WELL C/O ANDAM PALLILAKSHDWEEP,Lakshadweep,27.8,31.5,6.5,7.4,823,1041,2014
1601,WELL C/O CIRCUIT HOUSELAKSHDWEEP,Lakshadweep,28.3,30.7,6.6,7.5,695,3660,2014
1602,"WELL C/O GOVT. PRESS, LAKSHDWEEP",Lakshadweep,27.8,30.7,6.8,7.6,1313,1970,2014
1603,"WELL C/O OLD POLICE BARRACKS, LAKSHDWEEP",Lakshadweep,28.5,30.9,6.9,7.4,1513,4830,2014
1605,"WELL NEAR HALIPAD, LAKSHDWEEP",Lakshadweep,28.6,30.8,7,7.6,1019,1800,2014
1606,"PUBLIC WELL OPPOSITE S.B.SCHOOL, LAKSHDWEEP",Lakshadweep,28,31.5,6.6,8,638,1165,2014
1397,"WELL AT MUTHIALPET AREA(I), PONDICHERRY",PONDICHERRY,30,31,7,7.6,361,4800,2014
1398,"WELL AT THENGAITHITTU AREA, (II) PONDICHERRY",PONDICHERRY,30,32,7.3,7.4,1240,1900,2014
1453,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",PONDICHERRY,30,32,7,7.4,476,658,2014
1454,"WELL AT KALAPET, PONDI. UNIVER. ADMN. BLOCK, PONDICHERRY",PONDICHERRY,30,30,7.1,7.1,196,212,2014
1687,"NEHRU STATUE, PONDICHERRY",PONDICHERRY,30,30,7.1,7.3,1592,2200,2014
1688,"KATTERIKUPPAM, PODICHERRY",PONDICHERRY,30,30,7.2,7.6,500,574,2014
1689,"CHUNMBAR RIVER, PONDICHERRY",PONDICHERRY,28,32,7.8,8.5,696,1474,2014
2009,KURUMBAPET,PONDICHERRY,30,32,7.2,7.6,530,560,2014
2010,METTUPALAYAM,PONDICHERRY,32,32,7.3,7.7,1200,1272,2014
2011,URUVAIYAR,PONDICHERRY,32,32,7.4,7.5,3200,3210,2014
2012,KARUVADIKUPPAM,PONDICHERRY,30,32,7.4,7.5,1592,1600,2014
2013,"T.R.PATTINAM, KARAIKAL",PONDICHERRY,27,28.5,7.4,7.5,1700,1728,2014
2014,"VADAMATTAM, KARAIKAL",PONDICHERRY,28,28.5,7.1,7.5,1446,1548,2014
2446,PALLUR,PONDICHERRY,32,32,6.7,6.7,255,255,2014
2447,PANTHAKKAL,PONDICHERRY,32,32,6.8,6.8,126,126,2014
2453,"VILLAGE KHANVEL, DADRA",DADRA & NAGAR HAVELI,31,31,6.7,6.7,621,621,2014
2454,"VILLAGE ATHAL, DADRA",DADRA & NAGAR HAVELI,32,32,6.9,6.9,660,660,2014
2455,"VILLAGE MASAT, DADRA",DADRA & NAGAR HAVELI,31,31,7,7,1594,1594,2014
2456,"VILLAGE PIPERIA, DADRA",DADRA & NAGAR HAVELI,32,32,6.9,6.9,1600,1600,2014
2457,"VILLAGE GALONDA, DADRA",DADRA & NAGAR HAVELI,31,31,7,7,1060,1060,2014
2458,"VILLAGE, DADRA",DADRA & NAGAR HAVELI,31,31,7.2,7.2,3000,3000,2014
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN & DIU,29,32,6.9,7.4,830,1475,2014
2448,"VILLAGE BHIMPORE, DAMAN",DAMAN & DIU,31,32,6.6,7.1,828,13000,2014
2449,"VILLAGE RINGANWADA, DAMAN",DAMAN & DIU,31,31,6.9,6.9,2358,2358,2014
2450,"VILLAGE DUNETHA, DAMAN",DAMAN & DIU,31,31,6.8,6.8,680,680,2014
2451,"VILLAGE DABHEL, DAMAN",DAMAN & DIU,32,32,6.6,6.6,1438,1438,2014
2452,"VILLAGE KACHIGAM, DAMAN",DAMAN & DIU,32,32,7,7,1580,1580,2014
1985,"Dug well at 5 -Star Industrial estate, Village-Kashimira Taluka- Mira-Bhayander District-Thane",Maharashtra,22,22,7.9,7.9,1385,1385,2014
1986,Bore well at Village- Motapada Taluka- Dahanu District- Thane,Maharashtra,29,29,8.5,8.5,699,699,2014
1987,Bore well Village-Gokhiware Taluka- Vasai District- Thane,Maharashtra,22,22,7.8,7.8,608,608,2014
1988,"Bore well at Gharatwadi, Village- Aliyali Taluka- Palghar District- Thane",Maharashtra,29,29,8.5,8.5,871,871,2014
1989,"Bore well at MWML site, Village-Karawla, Taloja Taluka- Panvel District- Raigad",Maharashtra,28,28,7,7,90,90,2014
1993,Dug Well,Maharashtra,28,28,7.4,7.4,1016,1016,2014
1994,"Dug well at TPS-Durgapur Village-Durgapur , Taluka- Chandrapur, District- Chandrapur",Maharashtra,26,26,8,8,943,943,2014
1999,"Bore well Near Gram Panchayat office. Village-Changera, Taluka- Gondia, District- Gondia.",Maharashtra,28,28,8.3,8.3,555,555,2014
2001,"Tube well at water treatment plant of.Achalpur M.C, near Post Office. Village-Paratwada, Taluka- Achalpur, District- Amravati",Maharashtra,25,25,8.6,8.6,567,567,2014
2002,"Bore well Opp. Gajanan MPCBaraj Temple atAnjangaon road. Village-Anjangaon, Taluka- Akot, District- Akola",Maharashtra,27,27,8.7,8.7,435,435,2014
2003,"Dug well at Plot No- 4, Street No. 49-C, at Nehru Bal Udyan Azad Maidan, owned by Yavatmal M.C. Village- Nehru Bal Udyan Azad Maidan, Taluka- Yavatmal, District- Yavatmal.",Maharashtra,27,27,8.7,8.7,435,435,2014
2007,"Bore well water sample at savali, Tal. Miraj, Dist Sangli.",Maharashtra,25,25,7.3,7.3,1956,1956,2014
2008,"Dugwell Water sample at Rasulwadi Tal. Miraj, Dist. Sangli.",Maharashtra,25,25,7.4,7.4,2425,2425,2014
2200,Bore Well,Maharashtra,29,29,7.8,7.8,928,928,2014
2201,Dug Well,Maharashtra,28,28,7.2,7.2,1200,1200,2014
2202,"Dugwell at Ghane Kunth near Awashi, Owned by Shri. Rajendra Ambre vill Ghanekunth Tal. Khed, Dist. Ratnagiri",Maharashtra,23,23,7.3,7.3,168,168,2014
2203,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,Taluka- Wardha, District- Wardha.",Maharashtra,28,28,8,8,1124,1124,2014
2819,"Dug well owned by Shri Deshmukh. Village- Malegaon, Taluka- Baramati, District- Pune.",Maharashtra,28,28,8.2,8.2,5495,5495,2014
2820,"Dug well owned by Shri Shivaji Baban Darekar Village- Sanaswadi, Taluka- Shirur, District- Pune.",Maharashtra,25,25,7.7,8.1,1306,1368,2014
2821,"Bore well at Bale railway station premises owned byShri. Digambar Joshi. Village- Dahegaon,Taluka- North Solapur, District- Solapur.",Maharashtra,28,28,7,7,433,433,2014
2822,"Bore well nearChincholi. Village- Chincholi, Taluka- Mohol, District- Solapur.",Maharashtra,28,28,7,7,415,415,2014
2823,"Bore well at Shete Vasti, near old Tuljapur road. Village- Tuljapur naka, Taluka- Solapur,District- Solapur.",Maharashtra,28,28,6.9,6.9,440,440,2014
2825,Bore Well,Maharashtra,28,28,7.4,7.4,1090,1090,2014
2826,"Dug well near Railway station, Cotton Market. Village- Wardha city, Taluka- Wardha,District- Wardha.",Maharashtra,27,27,8,8,1173,1173,2014
2827,"Bore well Near Railway crossing at Dongri Buzurg. Village- Dongri-Buzurg, Taluka- Tumsar,District- Bandara.",Maharashtra,27,27,8,8,553,553,2014
2828,"Dug wellnear Jilla Parishet Primary school, Visapur. Village- Visapur, Taluka- Ballarpur,District- Chandrapur.",Maharashtra,27,27,8,8,915,915,2014
2831,"Dugwell water sample at Sakharoli Tal .Walwa, Dist Sangli.",Maharashtra,25,25,7.1,7.1,2387,2387,2014
2832,"Dugwell no 1 at Brahamanwadi (C/O Shri Vaidya) Vill Anjanwell, Tal. Guhagar, Dist Ratangiri.",Maharashtra,23,23,7.2,7.2,130,130,2014
2833,"Dugwell no. 1 at Grampanchayat at Arkatewadi near Masjid, Khed, Ratangiri.",Maharashtra,23,23,7.1,7.1,177,177,2014
2834,"Dugwell no 2 at Arkatewadi, Khed, Ratnagiri",Maharashtra,23,23,7.3,7.3,133,133,2014
2835,"Durgwell no. 2 owned by Group Gram Panchayat at Brahmanwadi Vill Anjanwell, Tal. Guhagar, Dist. Ratnagiri.",Maharashtra,23,23,7.1,7.1,175,175,2014
2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),Goa,31.8,32,6.9,7,250,1486,2014
2278,WELL AT SANCOALE INDL.ESTATE,Goa,29,31.6,6.2,7.3,94,1439,2014
2279,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",Goa,30,30,6.8,6.8,1542,1542,2014
2280,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),Goa,29.7,31,6.1,6.6,208,1479,2014
2281,WELL AT CORLIM INDL. ESTATE,Goa,28.5,30,5.4,6.1,45,1420,2014
2282,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),Goa,31,31.6,5.9,7,155,1497,2014
3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,Goa,29.2,32.2,7,7,14,328,2014
3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,Goa,30,31,5.5,6.9,83,1429,2014
3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,Goa,31.5,31.6,6.7,7.9,253,1404,2014
1415,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1 KM. FROM PALI TOWN), RAJASTHAN",Rajasthan,25,25,8.4,8.4,2500,2500,2014
1416,"WELL OF BHOPAL SINGH, 24 KM. FROM PALI TOWN, RAJASTHAN",Rajasthan,26,26,8.4,8.4,7100,7100,2014
1706,"RIICO PUMP HOUSE NEAR MONTO MOTORS, MIA, ALWAR, RAJASTHAN",Rajasthan,28,28,8,8,940,940,2014
1708,"WELL KOTHI IN VILLAGE BAGAR RAJPUT, ALWAR, RAJASTHAN",Rajasthan,28,28,7.7,7.7,1400,1400,2014
1709,"WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,28,28,7.4,7.4,950,950,2014
1710,"WELL AT VILLAGE ALUPUR, VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,28,28,7.5,7.5,1670,1670,2014
