Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2761,"TUBE WELL KATHUA
SICOP INDUSTRIAL AREA
KATHUA, J&K",JAMMU & KASHMIR,22,22,6,6.1,90,90,2015
2762,"R.S. PURA TEHSIL, JAMMU,
J&K",JAMMU & KASHMIR,24,24,8,8.2,1600,1600,2015
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,25,27,8,8,547,547,2015
1556,"AT PAONTA SAHIB,
H.P",HIMACHAL PRADESH,20,24,7,7.9,648,672,2015
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,,,7,7.1,496,496,2015
1558,"AT BADDI, H.P",HIMACHAL PRADESH,17,17,8,7.9,329,329,2015
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,18,18,8,7.9,377,449,2015
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,18,18,7,8.4,671,997,2015
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,14,19,7,7.4,583,674,2015
1562,"AT UNA, H.P",HIMACHAL PRADESH,16,16,7,8.5,616,1116,2015
1872,"SHIMLA D/S OF MSW
DUMPING SITE",HIMACHAL PRADESH,8,20,7,8.1,416,674,2015
1873,"DHARAMSHALA
KANGRA D/S OF
MSW DUMPING SITE",HIMACHAL PRADESH,17,17,7,7,347,424,2015
1874,"SOLAN-D/S OF MSW
DUMPING SITE -",HIMACHAL PRADESH,12,18,7,8,192,780,2015
1875,"MAI-D/S OF MSW
DUMPING SITE",HIMACHAL PRADESH,26,26,6,6.4,3310,3310,2015
1876,"PARWANOO
INDUSTRIAL AREA",HIMACHAL PRADESH,,,9,8.9,1069,1069,2015
1877,"BADDI INDUSTRIAL
AREA",HIMACHAL PRADESH,19,19,8,7.9,284,504,2015
1878,"BAROTIWALA
INDUSTRIAL AREA",HIMACHAL PRADESH,18,18,7,7.9,470,537,2015
1879,"NALAGARH
INDUSTRIAL AREA",HIMACHAL PRADESH,19,19,7,7.8,718,1139,2015
1880,"KALA AMB
INDUSTRIAL AREA",HIMACHAL PRADESH,25,27,7,7.9,516,712,2015
1881,"PAONTA SAHIB
INDUSTRIAL AREA",HIMACHAL PRADESH,21,24,8,8.1,440,608,2015
1882,"MEHATPUR
INDUSTRIAL AREA",HIMACHAL PRADESH,16,17,7,7.5,885,1011,2015
1883,"UNA INDUSTRIAL
AREA",HIMACHAL PRADESH,16,18,7,7.5,763,905,2015
2628,"HAND PUMP AT
SHAMSHI",HIMACHAL PRADESH,16,19,7,8.1,530,937,2015
2629,"HAND PUMP AT MAI
TOWN",HIMACHAL PRADESH,20,20,7,7.9,745,808,2015
2630,"HA PUMP AT
HAMIRPUR TOWN",HIMACHAL PRADESH,16,17,8,8.3,793,937,2015
2631,"HAND PUMP AT
NADAUN TOWN",HIMACHAL PRADESH,16,17,7,7.6,816,1007,2015
2632,"HAND PUMP AT
BILASPUR TOWN",HIMACHAL PRADESH,19,20,8,7.7,859,968,2015
2633,"HAND PUMP AT
RECONGPEO",HIMACHAL PRADESH,,,8,8.5,243,438,2015
2634,HA PUMP AT SHIMLA,HIMACHAL PRADESH,8,13,8,8.2,220.2,258,2015
2635,"HAND PUMP AT
RAMPUR",HIMACHAL PRADESH,,,8,8,362,503,2015
2636,"HAND PUMP AT
KANGRA TEMPLE/
TOWN",HIMACHAL PRADESH,18,18,7,7.5,417,721,2015
2637,"HAND PUMP AT
JWALAJI TEMPLE",HIMACHAL PRADESH,19,19,7,7.1,1472,1486,2015
2638,"HAND PUMP AT
CHINTPURNI
TEMPLE/ TOWN",HIMACHAL PRADESH,,,7,6.6,671,671,2015
2639,"HAND PUMP AT
CHAMUA DEVI
TEMPLE/ TOWN",HIMACHAL PRADESH,19,19,7,6.7,110.9,181,2015
2640,"HAND PUMP AT
SANSARPUR
TERRACE IA",HIMACHAL PRADESH,20,20,7,7.5,412,973,2015
2641,"HAND PUMP AT
CHAMBA TOWN",HIMACHAL PRADESH,15,15,7,8.7,713,872,2015
2642,"HAND PUMP AT
DALHOUSIE TOWN",HIMACHAL PRADESH,16,22,8,8,119.8,180.6,2015
2643,"HAND PUMP AT
SOLAN",HIMACHAL PRADESH,,,8,8,650,650,2015
2645,"HAND PUMP AT
NAHAN",HIMACHAL PRADESH,22,23,7,7.7,648,683,2015
2646,"HAND PUMP AT KALA
AMB",HIMACHAL PRADESH,22,24,7,7.9,862,1639,2015
2647,"HAND PUMP AT
TAHLIWAL IA",HIMACHAL PRADESH,16,18,7,7.5,747,878,2015
3564,"BOREWELL WATER
NEAR MANGALIJYOTHI
SCHOOL MSW SITE
VAMMANJOOR",KARNATAKA,27,29,7,7.7,120,240,2015
3565,"BOREWELL WATER
NEAR MANGALIJYOTHI
SCHOOL MSW SITE
VAMMANJOOR",KARNATAKA,26,32,7,7.6,56,128,2015
19,"WELL AT ELOOR, KERALA",KERALA,27,28,6,6,149,151,2015
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,30,30,7,6.8,86,131,2015
35,"WELL AT PUNALUR, KERALA",KERALA,24,24,5,5.3,239,239,2015
1581,"PAPPANAMKODE,
THIRUVANANTHAPURAM, KERALA",KERALA,27,28,6,6.5,335,348,2015
1582,"NEDUMANGAD,
THIRUVANANTHAPURAM, KERALA",KERALA,26,28,7,7.4,162,200,2015
1583,"KUARA, KOLLAM DISTT. , KERALA",KERALA,23,23,5,5.2,115,115,2015
1584,"CHERTHALA, ALLEPPY, KERALA",KERALA,29,29,7,7.2,95,142,2015
1585,"VYTTILA, ERNAKULAM DISTT. ,
KERALA",KERALA,27,28,7,7.9,338,610,2015
1586,"EDAYAR ERNAKULAM DISTT.,
KERALA",KERALA,27,28,6,5.7,114,120,2015
1587,"KALAMASSERY ERNAKULAM
DISTT. , KERALA",KERALA,27,28,6,7,228,266,2015
1588,"PUNKUNNAM TRISSUR DISTT. ,
KERALA",KERALA,28,29,7,8.3,324,411,2015
1589,"MALAPURAM , KERALA",KERALA,29,30,6,7.1,280,294,2015
1590,"MAVOOR, KOZHIKKODE DISTT. ,
KERALA",KERALA,30,30,7,7,86,92,2015
1591,"KANNUR (MUNICIPALITY)
KANNUR DISTTM , KERALA",KERALA,28,30,5,4.8,88,110,2015
1592,"PAYYANNUR, KANNUR DISTT. ,
KERALA",KERALA,28,29,6,6.9,211,225,2015
2308,"FATHIMAPURAM
(CHANGANASSERY)",KERALA,27,27,6,7.1,186,283,2015
2309,KAROOR (PALA),KERALA,26,27,6,6.3,84,86,2015
2310,VAIKOM,KERALA,27,28,6,6.9,161,188,2015
2311,VADAVATHOOR (KOTTAYAM),KERALA,27,27,6,6.9,117,184,2015
2313,"SARVODAPURAM, ALAPPUZHA",KERALA,28,29,8,7.8,212,280,2015
2314,KUREEPUZHA (KOLLAM),KERALA,24,24,6,6,162,162,2015
2315,K.M.M.L. (KOLLAM),KERALA,24,24,8,7.9,525,525,2015
2316,"CHELLORA TRENCHING GROUND
(KANNUR)",KERALA,27,29,5,5.1,39,58,2015
2317,"PUNNALPETTIPPALAM
(TELLICHERRY MUNICIPALITY",KERALA,28,29,6,6.1,196,410,2015
2320,MANJERI,KERALA,30,30,6,7.2,180,220,2015
2321,LALOOR (THRISSUR),KERALA,29,29,6,6.2,318,348,2015
2322,OLLUR (THRISSUR),KERALA,29,29,5,7.5,232,280,2015
2323,"BRAHMAPURAM M.S.W.
DUMPARK (ERNAKULAM)",KERALA,25,28,6,6.6,196,400,2015
2324,"HAZARDOUS WASTE DUMP
(AMBALAMUGHAL)",KERALA,28,28,5,7,51,1209,2015
2327,KARUKAMANI,KERALA,28,29,7,8.1,800,809,2015
3463,"WELL AT VELLIPARAMBA,
KOZHEKODE",KERALA,29,29,6,6.9,83.6,103,2015
3472,"WELL OF TEMPLE
PARASSINIKADAVU, KANNUR",KERALA,28,28,6,7.1,632,1780,2015
3474,"WELL AT PAYANOOR, KANNUR",KERALA,28,29,7,7.4,190,218,2015
3475,"WELL AT KARIMBAM, KANNUR",KERALA,28,28,5,5.2,62,132,2015
1593,"WELL NEAR J.B SCHOOL,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.5,635,1081,2015
1594,"WELL NEAR OTTAVATHIL
PALLI, LAKSHDWEEP",LAKSHADWEEP,29,32,7,7.2,1010,1890,2015
1595,"WELL NEAR CHEKKILLAM
HOUSE, LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.2,595,862,2015
1596,"WELL C/O KADAT PALLI,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.2,524,920,2015
1597,"WELL NEAR BADER PALLI,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.4,573,708,2015
1598,"WELL C/O PUTHIYA PALLI.,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.4,52,743,2015
1599,"WELL C/O PURATHA PALLI,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.7,587,927,2015
1600,"WELL C/O AAM
PALLILAKSHDWEEP",LAKSHADWEEP,30,32,7,7.4,772,1222,2015
1601,"WELL C/O CIRCUIT
HOUSELAKSHDWEEP",LAKSHADWEEP,29,32,7,7.3,752,2120,2015
1602,"WELL C/O GOVT. PRESS,
LAKSHDWEEP",LAKSHADWEEP,29,32,7,7.4,1257,1926,2015
1603,"WELL C/O OLD POLICE
BARRACKS, LAKSHDWEEP",LAKSHADWEEP,29,32,7,7.3,1254,3980,2015
1605,"WELL NEAR HALIPAD,
LAKSHDWEEP",LAKSHADWEEP,29,31,7,7.5,1067,1325,2015
1606,"PUBLIC WELL OPPOSITE
S.B.SCHOOL, LAKSHDWEEP",LAKSHADWEEP,30,31,7,7.4,628,985,2015
1985,MIRA-BHAYANDER,MAHARASHTRA,22,28,8,8.2,349,2340,2015
1987,VASAI,MAHARASHTRA,22,28,7,7.3,605,1548,2015
1989,"MSW SITE, TALOJA,
RAIGAD",MAHARASHTRA,26,30,8,7.8,90,107,2015
1992,"DUG WELL WATER,
MOSHI",MAHARASHTRA,36,36,8,7.7,134,134,2015
1993,"PHAARPUR,
GANGAPUR,
AURANGABAD",MAHARASHTRA,21,37,8,8.1,114,1471,2015
1994,"TPS-DURGAPUR,
CHARAPUR",MAHARASHTRA,27,27,8,8,269,269,2015
1995,"KHAPERKHEDA,
NAGPUR",MAHARASHTRA,,,8,8,787,787,2015
1996,"KORADI, NAGPUR",MAHARASHTRA,,,8,8,776,776,2015
1997,"RAIPUR, NAGPUR",MAHARASHTRA,38,38,9,8.7,804,804,2015
1999,SANGERA GOIA,MAHARASHTRA,28,28,8,8,440,440,2015
2000,"BHAEWARI,
NAGPUR",MAHARASHTRA,,,8,7.9,1648,1648,2015
2001,"SUKALI, AMRAVATI",MAHARASHTRA,23,24,8,8,509,1210,2015
2003,"SAWARGAON,
YAVATMAL",MAHARASHTRA,25,25,8,8,276,276,2015
2004,"PARVATI IL.
ESTATE, YADRAV,
SHIROL",MAHARASHTRA,,,8,7.8,655,1730,2015
2005,"KHANJIRENAGAR,
ICHALKARANJI",MAHARASHTRA,,,7,7.8,1674,3130,2015
2006,"MIDC, SHINOLI,
CHEGAD",MAHARASHTRA,,,8,7.8,525,2430,2015
2007,"SAVALI, SANGLI",MAHARASHTRA,16,20,7,7.2,870,5680,2015
2008,"RASULWADI-SAMBARWADI,
SANGLI",MAHARASHTRA,16,20,7,7.3,2120,2203,2015
2200,"BORE WELL AT
KATPUR, NEAR Z.P
SCHOOL.",MAHARASHTRA,21,38,8,8.1,350,920,2015
2201,"DUG WELL AT
RANJANGAON.",MAHARASHTRA,21,32,8,8.2,940,1413,2015
2202,"DUG WELL AT
GHANE KUNT,
NEAR AWASTHI,
OWNED BY SHRI
RAJERA AMRE",MAHARASHTRA,23,25,7,7.8,126,160,2015
2204,"GROUND WATER
OPEN WELL AT
GUNJALWADI",MAHARASHTRA,22,28,8,8,2.9,1872,2015
2819,"DUG WELL OWNED
BY SHRI
DESHMUKH,
MALEGAON,
BARAMATI, PUNE",MAHARASHTRA,28,29,8,8,5645,6723,2015
2820,"DUG WELL WATER
AT SANASWADI OF
SHRI SHIVAJI
SANKAR DAREKAR,
SHIRUR, PUNE.",MAHARASHTRA,24,30,7,8.6,371,1274,2015
2821,"BORE WELL AT
BALE RAILWAY
STATION
PREMISES OWNED
BY SHRI DIGAMBAR
JOSHI, DAHEGAON,
NORTH SOLAPUR",MAHARASHTRA,28,28,8,7.6,968,968,2015
2822,"BORE WELL NEAR
CHINCHOLI,
MOHOL, SOLAPUR",MAHARASHTRA,28,28,7,7.4,3755,3755,2015
2823,"BORE WELL AT
SHETE VASTI NEAR
OLD TULJAPUR
ROA, TULJPUR
NAKA, SOLAPUR",MAHARASHTRA,28,28,8,7.5,3652,3652,2015
2825,"BORE WELL AT
WAHEGAON NEAR
ZILLA PARISHET
SCHOOL, PAITHAN,
AURANGABAD",MAHARASHTRA,21,21,8,8.3,1213,1213,2015
2829,"BORE WELL AT
MIDC SHIROLI
NEAR M/S
PRATIBHA
ENTERPRISES,
HATKANANGALE,
KOLHAPUR",MAHARASHTRA,,,8,7.9,110,607,2015
2830,"BORE WELL AT
MIDC GOKUL-SHIRGAON,
KARVIR,
KOLHAPUR",MAHARASHTRA,,,8,7.8,1492,1760,2015
2831,"DUG WELL AT
SAKHARALI NEAR
MIDC ISLAMPUR
NEAR KRISHNA
MILK INDUSTRY,
WALWA, SANGLI",MAHARASHTRA,20,23,7,7.6,1029,1460,2015
2832,"DUG WELL NO-1 AT
BRAHMANWADI
ANJANWEL OWNED
BY SHRI VAIDYA,
GUHAGAR,
RATNAGIRI",MAHARASHTRA,23,23,7,8.1,343,360,2015
2833,"DUG WELL NO-1 AT
GROUND GRAM
PANCHAYAT AT
ARKETWADI NEAR
MASJID, KHED,
RATNAGIRI",MAHARASHTRA,23,23,7,7.1,118,6530,2015
2834,"DUG WELL NO-2 AT
ARKETWADI, KHED,
RATNAGIRI",MAHARASHTRA,23,23,7,7.3,168,6525,2015
2835,"DUG WELL NO-2
OWNED BY
GROUND GRAM
PANCHAYAT
BRAHMANWADI,
ANJANWEL,
GUHAGAR,
RATNAGIRI",MAHARASHTRA,23,23,7,8.1,161,197,2015
52,"WELL, SHRI RAO
PRAJAPATI WELL ,
M. P.",MADHYA PRADESH,21,30,7,8.4,190,480,2015
1618,"GROUND WATER
SAMPLING AT TWO
POINTS IN
INDUSTRIAL AREA
MALANPUR, M.P",MADHYA PRADESH,32,32,7,7.4,560,560,2015
1619,"GROUND WATER
SAMPLING AT TWO
POINTS INDUSTRIAL
AREA MALANPUR,
M.P",MADHYA PRADESH,29,29,7,7.1,1180,1180,2015
1897,"TUBE WELL AT
JAINABAD, NEAR
TAPTI RIVER
BRIDGE, PUMPING
STN. BURHANPUR,
M.P.",MADHYA PRADESH,24,29,7,7.2,197,1296,2015
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,27,27,7,7.8,1830,2710,2015
2146,"BHAGATPURI
VILLAGE, NAGDA",MADHYA PRADESH,27,27,7,7.8,950,2160,2015
2148,"DOSIGAON, RATLAM",MADHYA PRADESH,,,8,8.2,4020,4020,2015
2149,"CULVERT ON A.B.
ROAD, MAKSI",MADHYA PRADESH,,,8,8.1,955,1370,2015
2150,"TRENCHING
GROUND, NEAR
GARDEN, DEV
GURADIYA ROAD,
IORE",MADHYA PRADESH,25,28,7,7.7,1247,1536,2015
2151,"TRENCHING
GROUND IN THE
PREMISES OF M/S
RISHABH MASALA
UDYOG, IORE",MADHYA PRADESH,25,28,7,7.6,1655,2414,2015
2152,"TRENCHING
GROUND IN THE
PREMISES OF M/S
LAKHANI FOOT",MADHYA PRADESH,25,28,7,7.3,1996,2404,2015
,"WEAR, IORE",,,,,,,,2015
3332,"TUBE WELL/ HA
PUMP AT
INDUSTRIAL AREA,
DEWAS",MADHYA PRADESH,24,24,8,8.1,1270,1350,2015
3338,"HA PUMP NEAR
PANCHAYAT
BHAWAN, VILLAGE
TINAWALI RAIRU",MADHYA PRADESH,34,34,8,7.6,840,840,2015
3339,"TUBE WELL/ HA
PUMP NEAR
MANGLIA
INDUSTRIAL AREA ,
IORE",MADHYA PRADESH,26,28,7,8,916,1265,2015
3341,"TUBE WELL AT
SECTOR-III,
PITHAMPUR
INDUSTRIAL AREA",MADHYA PRADESH,26,26,7,7.4,323,323,2015
3342,"BOREWELL WATER
AT VILLAGE
TARPUR, SECTOR-II,
PITHAMPUR,
INDUSTRIAL AREA",MADHYA PRADESH,26,28,8,7.7,466,466,2015
3344,"TUBEWELL AT IL
AREA, SHAHDOL",MADHYA PRADESH,22,33,7,7.8,522,761,2015
1634,"POLICE BAZAR,
SHILLONG, MEGHALAYA",MEGHALAYA,19,21,6,6.1,250,295,2015
1635,"MAWLAI, SHILLONG,
MEGHALAYA",MEGHALAYA,19,21,5,5.1,260,287,2015
1636,"INDUSTRIAL ESTATE,
BYRNIHAT, MEGHALAYA",MEGHALAYA,20,21,6,6.5,230,250,2015
1637,"SOHRA
CHERRAPUNJEE,
MEGHALAYA",MEGHALAYA,14,21,7,6.5,110,185,2015
1638,"SHANGPUNG,
MEGHALAYA",MEGHALAYA,18,40,7,6.5,128,140,2015
3385,"MAWTHADRISHAN WELL
AT MARKASA, WEST
KHASI HILLS",MEGHALAYA,17,18,7,7.1,32,35,2015
3386,"JAKREM HOT SPRING AT
JAKREM, WEST KHASI
HILLS",MEGHALAYA,40,44,9,9.5,335,365,2015
2054,"RAMHLUM
(NORTHERN PART)",MIZORAM,13,23,6,8.4,62,705,2015
2055,"MISSION
VENGTHLANG
(SOUTHERN PART)",MIZORAM,12,20,6,7.7,178,877,2015
3729,"BAWNGKAWN HAND
PUMP, NEAR HB
PETROLPUMP",MIZORAM,16,21,6,7.7,65,573,2015
3730,"SELESIH HAND
PUMP",MIZORAM,15,20,5,7.5,66,675,2015
3731,"TUIKUAL HAND
PUMP",MIZORAM,16,21,6,7.6,70,1070,2015
3732,"CHALTLANG HAND
PUMP NEAR TEMI
TYRE WORKS",MIZORAM,15,21,6,7.7,58,709,2015
3733,"S HLIMEN HAND
PUMP",MIZORAM,15,24,6,7.7,37,359,2015
3739,"ZOBAWK VENG
HAND PUMP,
LUNGLEI",MIZORAM,15,20,6,7.8,49,491,2015
3742,"CHANMARI HAND
PUMP, LAWNGTLAI",MIZORAM,19,24,6,6.9,55,428,2015
3748,"PROJECT NENG
HAND PUMP,
SERCHHIP",MIZORAM,16,23,6,8.7,20,156,2015
3758,"BETHEL VENG HAND
PUMP, CHAMPHAI",MIZORAM,15,24,7,9.2,38,405,2015
1644,"JAGATPUR INDUSTRIAL
AREA, CUTTACK ORISSA",ODISHA,26,31,7,7.1,674,908,2015
1645,"MADHUPATNA- KALYAN
NAGAR AREA, CUTTACK,
ORISSA",ODISHA,30,34,7,7.6,290,386,2015
1646,"BIDANASHI - TULASIPUR
AREA, CUTTACK, ORISSA",ODISHA,29,30,8,7.7,139,165,2015
1647,"BADAMBARI AREA,
CUTTACK, ORISSA",ODISHA,28,31,7,7.8,405,663,2015
1648,"RANIHAT- MANGALABAGH
AREA, CUTTACK, ORISSA",ODISHA,31,33,8,7.8,213,300,2015
1649,"KHAAGIRI AREA,
BHUBANESWAR, ORISSA",ODISHA,28,32,6,7,134,721,2015
1650,"CAPITAL HOSPITAL AREA,
BHUBANESWAR, ORISSA",ODISHA,28,32,6,8,322,388,2015
1651,"OLD TOWN-SAMANTARAAIPUR AREA,
BHUBANESWAR, ORISSA",ODISHA,31,32,8,8.1,225,412,2015
1652,"KALPNA - LAXMINAGAR
AREA, BHUBANESWAR,
ORISSA",ODISHA,30,32,6,7,238,269,2015
1653,"MANCHESWAR
INDUSTRIAL AREA,
BHUBANESWAR, ORISSA",ODISHA,31,32,7,7.1,158,246,2015
1654,"SECRETARIAT-GOVERNOR HOUSE-OLDBUS STA AREA,
BHUBANESWAR, ORISSA",ODISHA,28,32,7,6.8,136,499,2015
1655,"NEAR SEA BEACH, PURI,
ORISSA",ODISHA,24,36,8,8.3,970,1082,2015
1656,"NEAR JAGANNATH
TEMPLE, PURI, ORISSA",ODISHA,24,35,8,8.3,947,1166,2015
1657,"HOSPITAL - BUSSTA-MAUSHIMA TEMPLE AREA,
PURI, ORISSA",ODISHA,24,36,7,8.1,528,912,2015
1658,"NEAR RIVER
KUSHABHADRA, PURI,
ORISSA",ODISHA,25,35,8,8,252,389,2015
1397,"WELL AT MUTHIALPET
AREA(I), PUDUCHERRY",PONDICHERRY,31,32,7,7.5,400,415,2015
1398,"WELL AT THENGAITHITTU
AREA, (II) PUDUCHERRY",PONDICHERRY,32,32,7,7.3,1276,1330,2015
1453,"WELL AT
MUTHARAPLATYAM
(PWD), PUDUCHERRY",PONDICHERRY,31,32,7,7.5,592,600,2015
1454,"WELL AT KALAPET, POI.
UNIVER. ADMN. BLOCK,
PUDUCHERRY",PONDICHERRY,32,32,7,7.2,200,255,2015
1687,"NEHRU STATUE,
PUDUCHERRY",PONDICHERRY,30,31,7,7.4,1521,1582,2015
1688,"KATTERIKUPPAM,
PUDUCHERRY",PONDICHERRY,31,32,7,7.4,608,622,2015
1689,"CHUNMBAR RIVER,
PUDUCHERRY",PONDICHERRY,27,33,7,8,354,1622,2015
2009,KURUMBAPET,PONDICHERRY,32,33,7,7.4,564,578,2015
2010,METTUPALAYAM,PONDICHERRY,32,32,7,7.6,1295,1455,2015
2011,URUVAIYAR,PONDICHERRY,32,32,7,7.7,3700,4200,2015
2012,KARUVADIKUPPAM,PONDICHERRY,32,32,7,7.8,1740,1840,2015
2013,"T.R.PATTINAM, KARAIKAL",PONDICHERRY,27,28,8,7.8,1680,1704,2015
2014,"VADAMATTAM, KARAIKAL",PONDICHERRY,28,29,8,7.7,1400,1462,2015
2446,PALLUR,PONDICHERRY,27,27,7,6.9,229,229,2015
2447,PANTHAKKAL,PONDICHERRY,25,25,7,6.9,135.4,135,2015
1898,"PETROL PUMP OPP.
HERO CYCLE,
LUDHIANA",PUNJAB,15,15,7,7.4,1067,1067,2015
1899,"BHAGWAN SINGH,
H.NO.907, DASMESH
NAGAR, GALI NO. 6,
LUDHIANA",PUNJAB,,,7,7.1,1201,1201,2015
1900,"GURCHAARAN SINGH
HAIBOWAL DAIRY
COMPLEX, LUDHIANA",PUNJAB,,,7,6.9,1096,1096,2015
1901,"DUSSHERA GROUND
INDUSTRIAL ESTATE,
LUDHIANA",PUNJAB,,,7,7.4,852,852,2015
1902,"SHUKLA TEA STAL
POINT, LUDHIANA",PUNJAB,15,15,7,7.1,1472,1472,2015
1903,"PUNJAB
AGRICULTUREAL
UNIVERSITY, LUDHIANA",PUNJAB,,,7,7.3,607,607,2015
2916,"NEAR LAFILL SITE,
AMRITSAR, PUNJAB",PUNJAB,,,7,7.1,734,734,2015
2917,"NEAR HARMAIR SAHEB,
AMRITSAR, PUNJAB",PUNJAB,,,7,7.1,1240,1240,2015
2918,"DERA BASSI, PUNJAB",PUNJAB,,,7,6.9,2029,2029,2015
2919,"DERA BASSI, PUNJAB",PUNJAB,,,7,6.9,1680,1680,2015
2920,"HAMIRA VILLAGE,
PUNJAB",PUNJAB,,,7,7.3,1040,1040,2015
2921,"HAMIRA VILLAGE,
PUNJAB",PUNJAB,,,8,7.6,390,390,2015
2922,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,,,8,7.8,2310,2310,2015
2923,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,,,8,7.5,1834,1834,2015
2924,"MAI GOBIGARH, PUNJAB",PUNJAB,,,7,7.4,978,978,2015
2925,"MAI GOBIGARH, PUNJAB",PUNJAB,,,8,7.8,2025,2025,2015
2926,"NANGAL, PUNJAB",PUNJAB,,,7,7.1,1280,1280,2015
2927,"NANGAL, PUNJAB",PUNJAB,,,8,8,1788,1788,2015
2928,"ROPAR, PUNJAB",PUNJAB,,,7,7.4,548,548,2015
2929,"ROPAR, PUNJAB",PUNJAB,,,7,7.4,645,645,2015
2930,"TOANSA, PUNJAB",PUNJAB,,,7,7.4,1660,1660,2015
2931,"TOANSA, PUNJAB",PUNJAB,,,7,6.7,368,368,2015
1415,"WELL OF LOOMJI,
CHAUDHARY, NEAR
NAYAGAON, PALI, (U/S 1
KM. FROM PALI TOWN),
RAJASTHAN",RAJASTHAN,25,26,9,9.1,3100,3500,2015
1416,"WELL OF BHOPAL
SINGH, 24 KM. FROM
PALI TOWN, RAJASTHAN",RAJASTHAN,26,27,9,9.2,9100,20000,2015
1706,"RIICO PUMP HOUSE
NEAR MONTO MOTORS,
MIA, ALWAR,
RAJASTHAN",RAJASTHAN,28,29,8,7.8,940,1340,2015
1707,"BORE WELL IN MODI
ALKALIS & CHEMICALS,
MIA, ALWAR,
RAJASTHAN",RAJASTHAN,27,28,7,7.5,980,1310,2015
1708,"WELL KOTHI IN VILLAGE
BAGAR RAJPUT, ALWAR,
RAJASTHAN",RAJASTHAN,28,29,8,7.7,880,1370,2015
1709,"WELL AT VILLAGE
SANTHLA VERY NEAR
BHIWADI INDUSTRIAL
AREA, BHIWADI,
RAJASTHAN",RAJASTHAN,28,28,7,8,2300,2700,2015
1710,"WELL AT VILLAGE
ALUPUR, VERY NEAR
BHIWADI INDUSTRIAL
AREA, BHIWADI,
RAJASTHAN",RAJASTHAN,27,27,7,7.9,1160,1840,2015
1711,"WELL AT VILLAGE
HARCHAPUR, VERY
NEAR, BHIWADI TO
BHIWADI INDUSTRIAL
AREA, BHIWADI,
RAJASTHAN",RAJASTHAN,26,27,7,7.7,2800,3100,2015
1712,"WELL AT VILLAGE
BHIWADI , VERY NEAR,
BHIWADI TO BHIWADI
INDUSTRIAL AREA,
BHIWADI, RAJASTHAN",RAJASTHAN,28,28,7,7.8,1260,2100,2015
1713,"WELL AT VILLAGE
GATTAL, NEAR, BHIWADI
TO BHIWADI
INDUSTRIAL AREA,
BHIWADI, RAJASTHAN",RAJASTHAN,27,27,7,8,1460,2600,2015
1715,"HA PUMP NEAR
SECOARY SCHOOL
ABOUT 300M. FROM
KANSUA NALA, DEOLI
ARAB VILLAGE, KOTA,
RAJASTHAN",RAJASTHAN,22,29,8,8.1,1240,1520,2015
1720,"CHAUDHARY KA WELL
VILLAGE PANIALA,
KOTAPUTALI NEAR
ASSOCIATED ALCOHOL
BREVERIES LTD JAIPUR,
RAJASTH",RAJASTHAN,25,27,7,8,1200,1340,2015
1721,"PHED WELL NEAR
RAILWAY LINE
JHOTAWARA, JAIPUR,
RAJASTHAN",RAJASTHAN,28,30,8,8.2,560,3800,2015
1723,"HA PUMP OF VIDHANI
VILLAGE GONER ROAD
JAIPUR, RAJASTHAN",RAJASTHAN,25,26,8,7.9,2000,4100,2015
1724,"WELL OF GOOJARON KI
TALAI, MOHANA ROAD
SANGANER JAIPUR,
RAJASTHAN",RAJASTHAN,25,28,8,8.4,1280,2700,2015
1725,"PUBLIC HA PUMP
BEFORE SANGANER
PULIA, RAJASTHAN",RAJASTHAN,26,27,7,8.5,1510,2000,2015
2015,"PABUPURA ROAD NEAR
CIVIL AIR PORT,
JODHPUR (MANGILAL",RAJASTHAN,26,28,8,8.3,3700,4100,2015
,RATHOR),,,,,,,,2015
2016,"VILLAGE VINAYAKIA,
JODHPUR (HIRALAL
KUMHAR)",RAJASTHAN,27,29,7,8.1,1330,1800,2015
2017,"VILLAGE VINAYAKIA,
JODHPUR (BADRI
KUMHAR)",RAJASTHAN,28,31,7,8.1,1900,2900,2015
2018,"VILLAGE VINAYAKIA,
JODHPUR (HUKUM
SINGH RATHORE)",RAJASTHAN,26,28,8,8.4,3700,4400,2015
2019,"NEAR UIT BRIDGE,
UDAIPUR",RAJASTHAN,26,28,7,7.1,167,1190,2015
